"name","source_url","image_url"
"Kkw Saporischschja / Ukraine","https://www.geigerzaehlerforum.de/index.php/topic,1606.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_513_1665654740.png"
"Lermontovskoe U-Lagerstätte","https://www.geigerzaehlerforum.de/index.php/topic,1022.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_59_1569010180.png"
"Lermontovskoe U-Lagerstätte","https://www.geigerzaehlerforum.de/index.php/topic,1022.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Letzter Schacht der Wismut wird mit Beton verschlossen.  Stand: 20. April 2023.","https://www.geigerzaehlerforum.de/index.php/topic,1643.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_300_1702229207.png"
"Letzter Schacht der Wismut wird mit Beton verschlossen.  Stand: 20. April 2023.","https://www.geigerzaehlerforum.de/index.php/topic,1643.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Mehlinger Heide: Uranmunition?","https://www.geigerzaehlerforum.de/index.php/topic,1607.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Mehlinger Heide: Uranmunition?","https://www.geigerzaehlerforum.de/index.php/topic,1607.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_127_1620936207.png"
"Mehlinger Heide: Uranmunition?","https://www.geigerzaehlerforum.de/index.php/topic,1607.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_3_1550401349.png"
"Mittenwald","https://www.geigerzaehlerforum.de/index.php/topic,2686.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_950_1750325207.png"
"Mittenwald","https://www.geigerzaehlerforum.de/index.php/topic,2686.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_300_1702229207.png"
"Mittenwald","https://www.geigerzaehlerforum.de/index.php/topic,2686.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_72_1629649757.png"
"Musée Curie, Paris/Frankreich","https://www.geigerzaehlerforum.de/index.php/topic,1929.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_72_1629649757.png"
"Musée Curie, Paris/Frankreich","https://www.geigerzaehlerforum.de/index.php/topic,1929.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Neutronenquelle in Berlin Karlshorst","https://www.geigerzaehlerforum.de/index.php/topic,3150.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Neutronenquelle in Berlin Karlshorst","https://www.geigerzaehlerforum.de/index.php/topic,3150.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_556_1771265642.png"
"Nuklearunfall von Palomares (Spanien)","https://www.geigerzaehlerforum.de/index.php/topic,1028.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_59_1569010180.png"
"Nuklearunfall von Palomares (Spanien)","https://www.geigerzaehlerforum.de/index.php/topic,1028.0.html","https://www.ecologistasenaccion.org/wp-content/uploads/2015/12/PALOcopia.jpg"
"Nuklearunfall von Palomares (Spanien)","https://www.geigerzaehlerforum.de/index.php/topic,1028.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_377_1650196592.png"
"Nuklearunfall von Palomares (Spanien)","https://www.geigerzaehlerforum.de/index.php/topic,1028.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_127_1620936207.png"
"Nuklearunfall von Palomares (Spanien)","https://www.geigerzaehlerforum.de/index.php/topic,1028.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_72_1629649757.png"
"ODL Großherrischwand","https://www.geigerzaehlerforum.de/index.php/topic,2477.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_166_1701967001.jpg"
"ORF-Doku: Die unsichtbare Gefahr - Willkommen in Tschernobyl","https://www.geigerzaehlerforum.de/index.php/topic,335.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Österreich: Bodenbelastung durch Cs-137.","https://www.geigerzaehlerforum.de/index.php/topic,1915.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_363_1758140186.png"
"Österreich: Bodenbelastung durch Cs-137.","https://www.geigerzaehlerforum.de/index.php/topic,1915.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_556_1771265642.png"
"OT: Radium Palace als hotel?","https://www.geigerzaehlerforum.de/index.php/topic,796.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_261_1624090595.png"
"Oybin","https://www.geigerzaehlerforum.de/index.php/topic,3045.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1153_1757531826.jpg"
"Oybin","https://www.geigerzaehlerforum.de/index.php/topic,3045.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1501_1764754893.png"
"Polizeifachschule Schneeberg/Erzgebirge","https://www.geigerzaehlerforum.de/index.php/topic,3118.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Quellen des Fallouts zwischen 1960 und 2009 in sechs EU-Ländern","https://www.geigerzaehlerforum.de/index.php/topic,1891.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_72_1629649757.png"
"Radioaktive Schwermineralsände am Strand von L`Espiguette (Camargue, Frankreich)","https://www.geigerzaehlerforum.de/index.php/topic,1231.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_127_1620936207.png"
"Radioaktive Schwermineralsände am Strand von L`Espiguette (Camargue, Frankreich)","https://www.geigerzaehlerforum.de/index.php/topic,1231.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_431_1654354904.png"
"RADIONUKLIDE IN GRUNDWÄSSERN, GESTEINEN UND BACHSEDIMENTEN ÖSTERREICHS","https://www.geigerzaehlerforum.de/index.php/topic,2459.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_636_1686258869.png"
"Radiumbrunnen Baden-Baden.","https://www.geigerzaehlerforum.de/index.php/topic,1739.0.html","https://schwarzwaldverein-baden-baden.de/wp-content/uploads/2019/03/20190331_110457.jpg"
"Radium-Quelle Břetislav bei Plesna (Radonquelle)","https://www.geigerzaehlerforum.de/index.php/topic,2517.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Radiumquelle Crinitzberg","https://www.geigerzaehlerforum.de/index.php/topic,11.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Radiumquelle Crinitzberg","https://www.geigerzaehlerforum.de/index.php/topic,11.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_3_1550401349.png"
"Radiumquelle Hartmannsdorf","https://www.geigerzaehlerforum.de/index.php/topic,368.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Radiumquelle Hartmannsdorf","https://www.geigerzaehlerforum.de/index.php/topic,368.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_59_1569010180.png"
"Radiumquelle Hartmannsdorf","https://www.geigerzaehlerforum.de/index.php/topic,368.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_3_1550401349.png"
"Radiumquelle Rautenkranz","https://www.geigerzaehlerforum.de/index.php/topic,112.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Radiumquelle Rautenkranz","https://www.geigerzaehlerforum.de/index.php/topic,112.0.html","https://de.wikipedia.org/wiki/Datei:Radiumquelle.jpg"
"Radiumquelle Rodaborn","https://www.geigerzaehlerforum.de/index.php/topic,820.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Radiumquelle Stecklenberg/Harz","https://www.geigerzaehlerforum.de/index.php/topic,396.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Radiumquelle Wildbach im Poppenwald","https://www.geigerzaehlerforum.de/index.php/topic,402.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Radiumquelle Wunderthausen","https://www.geigerzaehlerforum.de/index.php/topic,480.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_101_1599213165.png"
"Radiumquelle Wunderthausen","https://www.geigerzaehlerforum.de/index.php/topic,480.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_127_1620936207.png"
"Radiumquelle Wunderthausen","https://www.geigerzaehlerforum.de/index.php/topic,480.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Radiumquelle Zell am Harmersbach","https://www.geigerzaehlerforum.de/index.php/topic,1197.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Radiumquelle Zell am Harmersbach","https://www.geigerzaehlerforum.de/index.php/topic,1197.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_72_1629649757.png"
"Radonstollen Bad Kreuznach","https://www.geigerzaehlerforum.de/index.php/topic,1617.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Radonstollen Bad Kreuznach","https://www.geigerzaehlerforum.de/index.php/topic,1617.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_261_1624090595.png"
"Radonstollen Bad Kreuznach","https://www.geigerzaehlerforum.de/index.php/topic,1617.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_247_1678536790.png"
"Radonstollen Bad Kreuznach","https://www.geigerzaehlerforum.de/index.php/topic,1617.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_130_1602262418.png"
"Reise mit privatem Guide nach Chernobyl/Pripjat April/Mai 2020","https://www.geigerzaehlerforum.de/index.php/topic,170.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_58_1568791944.png"
"Reise mit privatem Guide nach Chernobyl/Pripjat April/Mai 2020","https://www.geigerzaehlerforum.de/index.php/topic,170.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_65_1571344756.png"
"Reise mit privatem Guide nach Chernobyl/Pripjat April/Mai 2020","https://www.geigerzaehlerforum.de/index.php/topic,170.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_64_1570711781.png"
"Reise mit privatem Guide nach Chernobyl/Pripjat April/Mai 2020","https://www.geigerzaehlerforum.de/index.php/topic,170.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_59_1569010180.png"
"Rožná / Bukov Uran Minen","https://www.geigerzaehlerforum.de/index.php/topic,1958.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_59_1569010180.png"
"S-Bahnhof Griebnitzsee","https://www.geigerzaehlerforum.de/index.php/topic,2698.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_950_1750325207.png"
"Schacht 254 Streuberg / Bergen","https://www.geigerzaehlerforum.de/index.php/topic,1805.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_556_1771265642.png"
"Schacht 254 Streuberg / Bergen","https://www.geigerzaehlerforum.de/index.php/topic,1805.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_300_1702229207.png"
"Schacht 254 Streuberg / Bergen","https://www.geigerzaehlerforum.de/index.php/topic,1805.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_166_1701967001.jpg"
"Schacht 254 Streuberg / Bergen","https://www.geigerzaehlerforum.de/index.php/topic,1805.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_59_1569010180.png"
"Schacht 318 bei Crandorf","https://www.geigerzaehlerforum.de/index.php/topic,2107.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_556_1771265642.png"
"Schacht 318 bei Crandorf","https://www.geigerzaehlerforum.de/index.php/topic,2107.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Sellafield (Windscale) UK","https://www.geigerzaehlerforum.de/index.php/topic,1406.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_59_1569010180.png"
"Sellafield (Windscale) UK","https://www.geigerzaehlerforum.de/index.php/topic,1406.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_127_1620936207.png"
"Sellafield (Windscale) UK","https://www.geigerzaehlerforum.de/index.php/topic,1406.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_72_1629649757.png"
"Sellafield (Windscale) UK","https://www.geigerzaehlerforum.de/index.php/topic,1406.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_513_1665654740.png"
"Sellafield (Windscale) UK","https://www.geigerzaehlerforum.de/index.php/topic,1406.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_300_1702229207.png"
"Site A/Plot M Disposal Site","https://www.geigerzaehlerforum.de/index.php/topic,1036.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_59_1569010180.png"
"Sonderwaffenlager Lychen II Himmelpfort","https://www.geigerzaehlerforum.de/index.php/topic,920.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_339_1640268353.jpg"
"Sonderwaffenlager Lychen II Himmelpfort","https://www.geigerzaehlerforum.de/index.php/topic,920.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_127_1620936207.png"
"Sonderwaffenlager Vogelsang bei Zehdenick","https://www.geigerzaehlerforum.de/index.php/topic,953.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_339_1640268353.jpg"
"Steinbruch bei  Hösbach","https://www.geigerzaehlerforum.de/index.php/topic,2079.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_300_1702229207.png"
"Steinbruch bei  Hösbach","https://www.geigerzaehlerforum.de/index.php/topic,2079.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_556_1771265642.png"
"Steinbruch Jenikov Lahost","https://www.geigerzaehlerforum.de/index.php/topic,165.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_59_1569010180.png"
"Steinbruch Jenikov Lahost","https://www.geigerzaehlerforum.de/index.php/topic,165.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_300_1702229207.png"
"Strand von Dounreay","https://www.geigerzaehlerforum.de/index.php/topic,616.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_59_1569010180.png"
"Strand von Dounreay","https://www.geigerzaehlerforum.de/index.php/topic,616.0.html","https://upload.wikimedia.org/wikipedia/commons/d/dc/The_sign_says_it_all_-_geograph.org.uk_-_1299187.jpg"
"Strand von Dounreay","https://www.geigerzaehlerforum.de/index.php/topic,616.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_72_1629649757.png"
"Strand von Dounreay","https://www.geigerzaehlerforum.de/index.php/topic,616.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_127_1620936207.png"
"Strand von Guarapari (Brasilien)","https://www.geigerzaehlerforum.de/index.php/topic,1349.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_59_1569010180.png"
"Tammiku / Paldiski (Estland)","https://www.geigerzaehlerforum.de/index.php/topic,1944.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_59_1569010180.png"
"Tammiku / Paldiski (Estland)","https://www.geigerzaehlerforum.de/index.php/topic,1944.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_127_1620936207.png"
"Testgelände Semipalatinsk","https://www.geigerzaehlerforum.de/index.php/topic,1021.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_59_1569010180.png"
"Testgelände Semipalatinsk","https://www.geigerzaehlerforum.de/index.php/topic,1021.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_556_1771265642.png"
"Three Mile Island","https://www.geigerzaehlerforum.de/index.php/topic,2199.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_130_1602262418.png"
"Three Mile Island","https://www.geigerzaehlerforum.de/index.php/topic,2199.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_549_1671790290.png"
"Tokaimura","https://www.geigerzaehlerforum.de/index.php/topic,1207.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_431_1654354904.png"
"Übung in radioaktiv verseuchter Zone Häuserkampf in Tschernobyl","https://www.geigerzaehlerforum.de/index.php/topic,950.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_261_1624090595.png"
"Übung in radioaktiv verseuchter Zone Häuserkampf in Tschernobyl","https://www.geigerzaehlerforum.de/index.php/topic,950.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
"Uranerzaufbereitungsanlage Ellweiler / Rheinland-Pfalz","https://www.geigerzaehlerforum.de/index.php/topic,665.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_94_1587143590.png"
"Uranerzaufbereitungsanlage Ellweiler / Rheinland-Pfalz","https://www.geigerzaehlerforum.de/index.php/topic,665.0.html","https://abload.de/img/img_2132wgjes.jpg"
"Uranerzaufbereitungsanlage Ellweiler / Rheinland-Pfalz","https://www.geigerzaehlerforum.de/index.php/topic,665.0.html","https://abload.de/img/img_2135nskk7.jpg"
"Uranerzaufbereitungsanlage Ellweiler / Rheinland-Pfalz","https://www.geigerzaehlerforum.de/index.php/topic,665.0.html","https://abload.de/img/img_21340mkou.jpg"
"Uranerzaufbereitungsanlage Ellweiler / Rheinland-Pfalz","https://www.geigerzaehlerforum.de/index.php/topic,665.0.html","https://abload.de/img/img_2139nakc5.jpg"
"Uranerzaufbereitungsanlage Ellweiler / Rheinland-Pfalz","https://www.geigerzaehlerforum.de/index.php/topic,665.0.html","https://abload.de/img/img_21474ukf9.jpg"
"Uranerzaufbereitungsanlage Ellweiler / Rheinland-Pfalz","https://www.geigerzaehlerforum.de/index.php/topic,665.0.html","https://abload.de/img/img_2144najzd.jpg"
"Uranerzaufbereitungsanlage Ellweiler / Rheinland-Pfalz","https://www.geigerzaehlerforum.de/index.php/topic,665.0.html","https://abload.de/img/img_2146qxjt2.jpg"
"Uranerzaufbereitungsanlage Ellweiler / Rheinland-Pfalz","https://www.geigerzaehlerforum.de/index.php/topic,665.0.html","https://abload.de/img/img_21526qka1.jpg"
"Uranerzaufbereitungsanlage Ellweiler / Rheinland-Pfalz","https://www.geigerzaehlerforum.de/index.php/topic,665.0.html","https://abload.de/img/img_2153s0kmr.jpg"
"Uranerzaufbereitungsanlage Ellweiler / Rheinland-Pfalz","https://www.geigerzaehlerforum.de/index.php/topic,665.0.html","https://abload.de/img/img_2156wmkq0.jpg"
"Uranerzaufbereitungsanlage Ellweiler / Rheinland-Pfalz","https://www.geigerzaehlerforum.de/index.php/topic,665.0.html","https://abload.de/img/img_21557wja0.jpg"
"Uranerzaufbereitungsanlage Ellweiler / Rheinland-Pfalz","https://www.geigerzaehlerforum.de/index.php/topic,665.0.html","https://abload.de/img/img_2160mrjjy.jpg"
"Uranerzaufbereitungsanlage Ellweiler / Rheinland-Pfalz","https://www.geigerzaehlerforum.de/index.php/topic,665.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1_1664708136.jpg"
